Hour,RegionA,RegionB,RegionC,RegionD,RegionE,RegionF
63,157.65000000000043,126.34999999999997,142.36666666666667,992.1833333333329,288.3333333333334,198.0
64,72.9833333333335,101.08333333333339,132.85000000000025,1094.933333333333,148.2833333333337,293.1666666666668
65,53.93333333333328,84.38333333333334,92.83333333333333,1028.6333333333348,165.0,319.8000000000002
66,156.46666666666687,77.26666666666678,75.95000000000034,1028.4000000000005,225.0,347.31666666666644
67,202.4833333333334,78.93333333333337,101.28333333333335,808.9166666666665,299.80000000000047,466.1666666666665
68,186.46666666666664,34.51666666666668,110.46666666666658,912.8833333333339,318.5,372.6000000000013
69,282.95,142.11666666666656,141.0,873.683333333334,525.3166666666662,371.81666666666644
70,283.46666666666704,163.11666666666662,227.23333333333326,613.6999999999999,582.6499999999999,366.98333333333335
71,227.03333333333336,165.63333333333333,208.03333333333373,517.5833333333339,594.5666666666668,577.150000000001
72,266.61666666666736,178.59999999999997,102.16666666666677,408.99999999999966,592.1,440.2666666666667
73,252.66666666666669,198.06666666666652,75.79999999999997,180.16666666666669,711.3500000000003,419.63333333333327
74,250.8333333333334,204.66666666666663,75.33333333333334,480.1999999999995,690.5999999999998,251.38333333333435
75,193.20000000000016,130.1166666666669,87.38333333333324,683.3333333333335,582.2666666666669,316.86666666666656
76,136.1166666666672,70.36666666666667,91.79999999999994,900.5166666666659,623.1333333333334,193.89999999999992
77,229.24999999999994,76.78333333333333,150.26666666666668,685.3166666666668,534.9333333333335,298.5666666666667
78,246.1500000000002,55.65000000000006,134.35000000000002,608.9833333333322,610.1666666666665,264.95000000000016
79,255.16666666666669,79.58333333333339,266.41666666666663,307.1333333333335,631.4499999999998,251.73333333333335
80,183.08333333333354,138.0166666666667,284.98333333333335,312.75,505.10000000000014,312.75000000000057
81,161.9333333333334,135.1,274.9166666666667,275.4833333333334,437.33333333333314,170.8500000000006
82,242.7333333333334,208.4500000000001,306.9166666666667,347.7333333333326,298.51666666666665,214.75
83,287.2166666666667,342.1,333.4833333333336,226.63333333333367,399.15000000000003,310.0
84,275.5666666666666,369.8166666666669,126.5666666666662,381.9333333333334,452.13333333333367,417.5999999999999
85,252.50000000000006,199.68333333333408,264.51666666666654,397.80000000000024,362.7499999999999,508.8333333333331
86,217.5166666666665,83.85000000000001,253.39999999999992,437.40000000000003,428.21666666666596,457.8
87,183.69999999999996,132.06666666666655,335.8,384.34999999999957,664.6666666666667,407.633333333334
88,104.96666666666611,122.23333333333342,493.10000000000014,609.5833333333335,597.7666666666657,324.8333333333342
89,117.06666666666672,134.13333333333335,464.7999999999999,706.7500000000005,605.9333333333323,235.33333333333343
90,121.30000000000003,124.16666666666669,351.6166666666668,701.7333333333332,534.6500000000001,293.0
91,209.98333333333335,147.58333333333331,257.4166666666671,644.7500000000006,302.90000000000055,395.5666666666667
92,213.4333333333333,122.39999999999986,185.08333333333317,654.7166666666669,670.4833333333332,385.1333333333331
93,238.1,75.9333333333332,75.96666666666701,378.61666666666673,592.1333333333334,375.01666666666665
94,256.35,70.66666666666657,109.9,459.4999999999993,534.3999999999999,434.25000000000017
95,124.44999999999936,163.61666666666667,162.50000000000017,571.7499999999998,700.6499999999997,347.3666666666667
96,101.21666666666661,234.8333333333335,179.01666666666668,702.2833333333333,611.4999999999998,354.55000000000035
97,141.86666666666673,245.39999999999998,219.45000000000005,568.1666666666656,439.46666666666647,646.9999999999994
98,148.1999999999999,230.03333333333325,201.23333333333352,432.64999999999975,303.1500000000003,585.2000000000003
99,148.29999999999995,205.48333333333338,119.71666666666631,355.8666666666663,362.0,544.4999999999999
100,119.98333333333332,244.6333333333336,85.48333333333322,337.0166666666673,358.6666666666667,458.70000000000016
101,120.86666666666653,140.69999999999985,72.66666666666679,419.5,405.4999999999991,309.8500000000007
102,295.71666666666664,171.0,35.00000000000006,443.35,334.84999999999957,362.88333333333253
103,289.9333333333333,131.81666666666638,59.35000000000005,406.8333333333329,347.7499999999997,237.33333333333343
104,283.40000000000015,102.36666666666666,107.86666666666672,481.5,392.1833333333327,357.3000000000003
105,298.5833333333333,110.46666666666655,118.88333333333331,536.0999999999999,330.6999999999999,530.0
106,246.2166666666666,123.5333333333333,174.31666666666666,370.21666666666715,287.25000000000034,358.76666666666756
107,93.50000000000016,162.68333333333305,219.20000000000005,342.2666666666666,334.55000000000007,378.23333333333375
108,77.46666666666682,242.7999999999999,182.91666666666674,354.0,343.84999999999945,428.5333333333334
109,111.23333333333348,274.3833333333333,289.9166666666666,648.1666666666663,257.2666666666659,708.8999999999999
110,126.75000000000021,217.95000000000022,355.0666666666669,807.0833333333326,218.4,641.5500000000006
111,75.83333333333336,192.59999999999965,423.80000000000024,521.2333333333344,161.64999999999984,558.9833333333338
112,79.2833333333333,136.91666666666657,423.2666666666664,688.8333333333337,393.8833333333332,361.0
113,74.43333333333337,80.0333333333335,428.20000000000005,677.9666666666669,406.9999999999999,407.1500000000002
114,83.20000000000005,37.266666666666765,439.2999999999995,801.8000000000004,527.0833333333339,486.1666666666665
115,71.20000000000003,152.61666666666667,321.5333333333333,755.5500000000009,507.7166666666673,611.3499999999996
116,72.85000000000015,219.5166666666668,180.28333333333285,872.0499999999995,581.2666666666668,531.883333333333
117,48.19999999999996,214.8499999999999,52.21666666666687,748.1166666666659,639.6000000000005,466.9166666666671
118,142.43333333333334,242.35000000000008,61.61666666666666,714.8166666666668,573.0833333333321,343.8666666666663
119,269.8166666666667,202.1000000000003,96.19999999999995,849.4000000000003,548.4499999999996,429.0
120,284.79999999999995,111.6333333333333,102.98333333333342,832.2500000000003,611.9333333333335,659.2
121,294.86666666666713,137.41666666666657,213.0666666666666,1060.6666666666665,676.9833333333333,549.483333333334
122,241.78333333333308,114.4166666666668,321.5166666666669,1055.5499999999988,817.9666666666666,605.2333333333341
123,227.96666666666658,54.34999999999992,218.28333333333347,1005.0,873.2999999999993,520.833333333333
124,219.34999999999974,133.9666666666667,203.96666666666601,991.0833333333327,761.4166666666666,525.533333333334
125,161.5833333333332,243.6,71.26666666666686,769.7333333333333,551.0499999999995,506.3333333333322
126,162.33333333333323,373.2500000000002,44.666666666666686,848.1999999999996,446.81666666666496,373.33333333333314
127,136.81666666666675,264.8833333333337,66.1333333333335,964.5666666666664,229.9000000000013,615.9499999999998
128,106.06666666666698,166.86666666666676,87.21666666666695,1166.0000000000005,257.0666666666666,648.0
129,81.94999999999999,119.00000000000114,100.11666666666656,1119.799999999999,280.0,759.6666666666671
130,74.88333333333335,89.3166666666668,95.06666666666672,816.2499999999998,329.7666666666655,560.0833333333314
131,81.5666666666666,71.70000000000033,104.91666666666654,839.9166666666666,348.18333333333334,654.3499999999989
132,85.73333333333323,145.4166666666667,112.43333333333374,726.1000000000023,257.4500000000004,642.2500000000006
133,59.816666666666634,280.66666666666663,69.53333333333353,929.6500000000018,224.50000000000063,724.0333333333338
134,45.60000000000028,263.6666666666652,117.70000000000005,660.9833333333327,244.03333333333342,776.6166666666657
135,41.60000000000002,216.06666666666678,132.0333333333332,659.0000000000015,437.86666666666656,770.3166666666663
136,93.35000000000005,304.8833333333333,121.0,698.5833333333326,319.35,513.9333333333336
137,128.0666666666665,346.9333333333332,122.39999999999995,878.6833333333334,384.30000000000024,295.18333333333374
138,197.08333333333331,374.39999999999964,59.78333333333347,1068.9499999999998,489.4500000000005,167.80000000000035
139,240.83333333333331,314.9500000000006,30.416666666666714,907.6500000000001,632.0000000000005,160.60000000000164
140,329.21666666666647,381.86666666666645,83.10000000000002,417.9166666666682,454.8999999999998,391.91666666666663
141,193.50000000000026,327.2999999999988,98.0,590.8666666666668,375.56666666666547,397.33333333333303
142,135.66666666666694,350.53333333333353,84.33333333333334,616.6666666666654,356.36666666666656,383.66666666666555
143,86.91666666666688,310.73333333333426,122.61666666666667,495.0,425.9333333333333,285.8666666666654
144,109.40000000000003,206.20000000000005,120.06666666666672,599.5333333333322,543.0,522.9999999999993
145,104.50000000000003,229.3833333333336,155.96666666666715,387.0000000000015,719.5166666666668,470.9333333333328
146,118.23333333333352,125.83333333333411,111.50000000000006,402.11666666666724,838.5500000000009,471.2999999999994
147,94.26666666666671,174.91666666666657,122.9999999999998,587.1499999999994,634.4166666666658,704.8000000000014
148,250.23333333333338,284.93333333333317,142.11666666666665,727.7999999999995,308.266666666667,635.899999999999
149,229.0500000000002,321.2166666666667,164.4499999999998,785.7833333333338,303.93333333333374,621.6333333333325
150,364.5166666666663,324.733333333333,189.40000000000023,660.0333333333306,196.01666666666637,533.2000000000011
151,255.16666666666828,465.73333333333335,209.55000000000055,623.5833333333339,305.3000000000012,601.9666666666678
152,281.7499999999998,444.79999999999905,173.1666666666666,751.133333333333,688.9666666666668,511.61666666666747
153,308.23333333333414,427.6333333333332,293.3333333333336,915.8500000000008,609.3000000000013,258.2166666666669
154,306.4666666666669,508.65000000000055,253.1166666666666,833.6499999999997,520.9166666666679,213.64999999999972
155,296.7,396.7166666666665,107.48333333333179,541.2666666666678,520.8833333333324,315.66666666666595
156,197.94999999999962,217.23333333333193,100.23333333333323,364.08333333333326,467.166666666667,607.4500000000002
157,283.51666666666677,133.4166666666666,189.93333333333334,400.75000000000057,287.1500000000006,609.2
158,185.46666666666758,92.50000000000048,163.8999999999998,506.83333333333417,402.1333333333333,765.3833333333337
159,189.2499999999999,69.13333333333335,245.2666666666671,395.73333333333295,390.6833333333351,837.2833333333332
160,192.13333333333333,26.0,304.73333333333346,401.7999999999996,385.5333333333332,626.5666666666672
161,231.9999999999999,30.200000000000045,206.4833333333334,884.966666666667,314.16666666666555,407.49999999999955
162,223.00000000000014,77.06666666666666,96.78333333333333,858.8166666666683,328.0,316.5333333333335
163,257.91666666666714,101.0,45.0500000000001,970.3333333333334,341.81666666666564,438.03333333333336
164,277.36666666666633,226.76666666666657,40.233333333333235,959.8333333333337,341.70000000000056,404.0666666666658
165,292.8500000000002,352.63333333333367,125.0,731.7333333333335,390.35000000000093,400.9333333333322
166,295.53333333333273,385.43333333333317,110.03333333333296,533.5999999999983,666.6999999999994,522.0499999999997
167,208.65000000000012,379.4166666666657,39.966666666666555,422.7000000000002,675.5500000000004,394.63333333333435
168,259.86666666666656,232.26666666666742,27.75000000000003,530.3000000000006,828.2333333333333,559.1999999999998
169,262.08333333333337,87.13333333333341,48.0,424.55000000000155,695.9333333333325,758.5666666666673
170,273.300000000001,234.5000000000005,125.65000000000009,765.3333333333339,659.0000000000002,653.6499999999994
171,224.98333333333355,148.13333333333338,144.7666666666668,804.1333333333312,535.6833333333335,802.4166666666664
172,223.8666666666664,248.05000000000007,166.39999999999972,586.7333333333345,364.0,693.1500000000004
173,193.28333333333322,345.58333333333326,240.66666666666686,454.2833333333344,279.183333333332,743.7999999999985
174,145.36666666666662,327.6333333333351,263.04999999999893,453.68333333333226,299.28333333333296,650.466666666667
175,302.6166666666658,164.46666666666673,194.23333333333332,315.3500000000001,375.86666666666673,652.8333333333344
176,261.88333333333344,180.5666666666666,207.0499999999998,255.1000000000012,507.20000000000005,556.2
177,268.5333333333326,172.8833333333332,218.4999999999998,173.14999999999984,532.3666666666659,426.26666666666665
178,268.4333333333333,119.43333333333413,203.18333333333342,252.49999999999972,511.71666666666675,485.96666666666613
179,257.0999999999989,127.78333333333336,218.33333333333385,196.41666666666683,556.6500000000008,499.7499999999993
180,226.54999999999868,150.40000000000012,157.1666666666656,550.3833333333332,517.0499999999982,369.4333333333319
181,169.7500000000001,117.35000000000034,119.70000000000002,761.9999999999998,440.56666666666626,379.3666666666669
182,152.74999999999974,93.18333333333334,101.2666666666666,1024.0333333333338,366.616666666666,419.8500000000004
183,193.8833333333333,161.3333333333337,170.35000000000002,1161.549999999999,409.58333333333326,491.0
184,297.95000000000005,125.5000000000002,174.73333333333332,1179.4666666666667,638.7333333333331,557.1999999999994
185,268.5666666666668,85.78333333333316,228.9333333333334,1156.2833333333324,608.8666666666659,291.75000000000017
186,211.6166666666654,106.15000000000015,340.93333333333334,886.4833333333345,577.9166666666666,133.18333333333334
187,84.00000000000003,140.26666666666668,327.96666666666687,878.5000000000014,426.79999999999944,234.56666666666644
188,100.48333333333343,126.88333333333364,396.83333333333405,862.3000000000011,325.03333333333336,401.01666666666665
189,91.99999999999972,154.00000000000009,209.63333333333338,1028.2999999999997,234.3666666666657,408.9499999999999
190,187.34999999999974,191.43333333333334,398.33333333333303,763.4666666666672,266.25,437.4166666666671
191,207.8666666666668,188.6333333333335,403.43333333333396,532.0333333333333,705.3333333333334,286.3333333333329
192,235.60000000000002,293.3000000000003,400.4833333333328,798.2000000000005,762.5,243.08333333333255
193,232.53333333333345,268.11666666666645,399.83333333333366,782.5166666666663,866.7999999999989,195.96666666666687
194,179.7500000000002,231.53333333333322,286.33333333333337,626.8166666666644,933.4166666666654,401.45000000000095
195,173.80000000000027,187.30000000000035,181.8333333333317,968.8500000000006,784.3500000000022,202.0
196,109.36666666666696,164.69999999999987,249.0333333333333,928.7999999999997,579.3166666666663,337.15
197,79.26666666666648,255.45000000000016,224.43333333333203,887.1833333333345,669.5666666666668,327.30000000000024
198,38.533333333333616,241.88333333333304,209.69999999999993,653.6666666666679,706.0166666666662,441.8333333333317
199,30.46666666666664,199.25000000000225,318.99999999999994,608.0833333333371,464.1333333333356,232.9499999999994
200,25.000000000000114,119.01666666666677,214.94999999999948,505.45000000000016,341.19999999999993,278.7666666666671
201,36.799999999999955,137.95000000000007,122.78333333333356,781.6500000000003,327.7166666666669,315.333333333333
202,206.30000000000007,187.3,76.54999999999995,982.7666666666646,396.60000000000076,242.84999999999943
203,303.93333333333334,154.81666666666666,85.33333333333314,851.1333333333348,320.28333333333285,116.54999999999896
204,341.46666666666636,188.96666666666584,90.33333333333331,840.7499999999989,348.08333333333337,102.23333333333323
205,252.8666666666667,83.08333333333417,97.26666666666665,840.6833333333315,259.36666666666633,218.33333333333326
206,125.80000000000081,158.93333333333348,80.0833333333334,543.0000000000034,428.76666666666756,331.0
207,63.516666666666794,184.8333333333334,51.51666666666688,442.55000000000075,386.0,360.98333333333426
208,77.63333333333355,194.88333333333355,91.59999999999991,603.2833333333326,466.9666666666667,328.55000000000007
209,177.9666666666665,193.19999999999996,99.76666666666668,600.9000000000004,574.400000000001,253.01666666666793
210,172.59999999999997,246.46666666666673,184.90000000000052,737.0500000000008,596.3833333333337,125.78333333333262
211,134.18333333333342,339.76666666666677,163.33333333333337,671.8666666666657,527.3166666666698,56.0
212,54.299999999999955,234.71666666666746,163.9333333333333,843.883333333331,569.4499999999998,162.5999999999998
213,128.4833333333331,202.03333333333342,79.04999999999956,679.5833333333328,739.6000000000005,188.75
214,121.35000000000014,207.5666666666662,66.34999999999997,685.5833333333326,496.6999999999996,526.0999999999999
215,115.09999999999974,138.73333333333284,187.88333333333347,572.0000000000016,475.7000000000005,707.1000000000004
216,79.35000000000034,81.28333333333333,162.15000000000015,530.7833333333324,491.35000000000014,785.6666666666652
217,158.73333333333318,113.43333333333334,95.0333333333345,520.1000000000005,589.7666666666669,810.4166666666665
218,171.04999999999976,148.64999999999992,47.46666666666684,731.7833333333338,806.7499999999995,625.4666666666672
219,170.9500000000009,130.71666666666653,48.25000000000006,786.0833333333323,948.7666666666664,528.6000000000001
220,129.65000000000015,128.16666666666654,179.0,748.799999999999,1006.1000000000009,451.7166666666674
221,160.04999999999959,114.01666666666696,182.86666666666676,800.4333333333338,905.5166666666671,436.5833333333335
222,105.78333333333364,75.48333333333323,191.35000000000005,826.1833333333333,649.6333333333328,660.9833333333314
223,120.86666666666667,155.1833333333334,202.91666666666694,1128.2166666666644,568.4666666666662,477.5500000000004
224,166.1500000000004,167.0499999999988,165.08333333333468,1176.749999999998,534.1833333333335,454.6833333333324
225,226.29999999999984,173.75,153.78333333333336,1046.1999999999996,350.1999999999999,377.833333333332
226,219.93333333333328,199.3333333333335,164.31666666666678,1199.2666666666664,273.3500000000015,414.83333333333366
227,320.0666666666668,179.54999999999998,126.0166666666668,749.3000000000006,273.26666666666614,799.5166666666673
228,313.1666666666665,119.93333333333334,118.21666666666655,784.3333333333314,373.66666666666504,917.1333333333324
229,274.53333333333376,202.5333333333333,122.1333333333335,699.2333333333327,277.9166666666679,960.9833333333315
230,266.5666666666672,265.9666666666667,87.26666666666662,446.000000000001,266.80000000000064,947.2999999999972
231,214.43333333333345,249.89999999999986,72.38333333333335,462.10000000000025,362.01666666666654,937.8499999999992
232,339.4000000000001,278.13333333333327,163.96666666666655,317.36666666666775,538.0666666666666,965.1500000000023
233,231.28333333333444,270.15,249.5333333333332,424.9166666666664,613.7999999999996,791.1999999999999
234,213.91666666666637,174.29999999999907,255.0,291.98333333333363,539.4666666666669,738.9166666666656
235,130.7499999999999,233.61666666666608,228.21666666666712,632.1666666666652,420.1000000000002,726.7666666666668
236,122.69999999999985,140.69999999999965,224.43333333333345,796.333333333334,476.300000000001,739.4666666666681
237,101.86666666666662,176.53333333333327,315.01666666666586,552.8166666666663,312.2166666666649,521.0
238,208.8333333333332,194.29999999999978,179.5000000000008,592.4999999999999,232.79999999999967,427.80000000000166
239,183.81666666666672,196.91666666666637,176.3833333333333,528.2833333333349,105.96666666666769,544.8333333333333
240,190.38333333333327,180.6166666666669,200.20000000000002,489.40000000000066,174.01666666666674,598.4666666666669
241,171.69999999999993,210.1666666666672,203.46666666666587,430.1000000000001,266.10000000000025,643.4333333333328
242,56.30000000000152,157.16666666666663,128.0000000000001,462.13333333333435,213.73333333333358,743.9999999999998
243,50.10000000000002,111.56666666666789,78.05000000000027,602.9333333333336,461.0,842.2666666666664
244,78.88333333333338,87.06666666666672,118.48333333333338,731.3833333333337,656.9500000000006,552.5333333333326
245,264.76666666666665,165.24999999999991,132.1666666666664,794.2666666666667,698.2333333333332,342.7666666666672
246,267.4333333333333,142.11666666666667,247.73333333333335,974.3333333333335,767.8999999999995,244.16666666666563
247,261.55000000000024,145.8000000000001,251.7,1079.6166666666672,539.3666666666692,107.53333333333225
248,252.03333333333342,147.98333333333363,245.49999999999986,932.5666666666677,429.399999999999,181.5833333333334
249,205.4333333333323,133.4000000000005,322.1666666666671,930.8833333333316,115.99999999999861,393.8500000000007
250,105.56666666666555,80.69999999999996,283.08333333333235,996.4833333333358,354.31666666666626,318.66666666666674
251,85.11666666666665,99.81666666666675,92.98333333333315,906.8666666666661,289.0,473.283333333334
252,145.18333333333314,91.46666666666673,88.51666666666662,1076.5500000000015,281.1999999999998,536.8999999999996
253,221.43333333333322,166.79999999999995,175.51666666666662,943.6000000000018,282.3833333333322,571.2999999999988
254,234.9500000000002,156.85000000000008,172.7166666666665,731.4000000000002,186.4666666666656,425.55000000000206
255,366.70000000000005,378.85000000000105,153.7,624.9500000000007,120.78333333333327,360.56666666666683
256,344.55000000000126,306.9166666666665,169.73333333333318,643.4000000000009,107.89999999999986,278.23333333333386
257,258.1500000000012,263.98333333333255,171.06666666666598,788.5500000000026,160.70000000000016,197.61666666666514
258,232.01666666666608,266.2333333333299,115.14999999999793,883.5666666666664,435.05000000000143,144.0
259,197.71666666666675,180.13333333333208,208.7666666666666,914.1333333333341,417.7000000000005,245.6999999999993
260,388.15000000000134,114.23333333333318,192.5333333333333,955.0666666666668,373.2833333333382,237.93333333333425
261,342.0666666666666,100.29999999999961,184.83333333333655,767.7000000000025,323.48333333333306,260.69999999999794
262,379.1666666666668,116.53333333333325,122.3333333333344,701.2333333333347,314.63333333333543,264.7666666666676
263,352.86666666666673,121.88333333333333,164.49999999999983,530.1000000000023,247.55000000000103,461.533333333334
264,263.06666666666445,169.05000000000035,141.00000000000028,468.98333333333255,226.53333333333404,340.4999999999999
265,216.1333333333335,226.75000000000108,247.43333333333294,702.9000000000012,187.66666666666669,318.88333333333213
266,198.86666666666616,240.2,192.7666666666654,883.1333333333323,639.0,276.3499999999994
267,191.83333333333377,311.0,166.4333333333334,603.6499999999962,753.9999999999982,315.6999999999992
268,172.51666666666705,355.49999999999926,160.86666666666645,589.9166666666633,753.0666666666684,326.3999999999981
269,163.86666666666622,302.5499999999987,83.70000000000249,599.9000000000007,676.9000000000001,402.0666666666648
270,159.1500000000002,305.233333333335,75.93333333333322,901.9833333333366,526.8833333333366,490.0
271,100.00000000000023,295.4999999999998,97.11666666666667,804.3000000000009,620.7666666666714,669.9833333333329
272,91.01666666666677,240.5499999999996,89.46666666666692,617.2833333333348,503.89999999999947,734.7166666666681
273,126.40000000000049,289.70000000000005,72.53333333333319,470.26666666666677,381.41666666667163,650.9499999999958
274,132.03333333333347,278.1499999999998,67.71666666666641,378.5333333333333,358.96666666666556,589.8833333333321
275,167.99999999999955,338.11666666666616,144.8333333333332,549.7500000000055,382.93333333333226,634.2000000000014
276,175.63333333333344,295.81666666666683,190.33333333333343,415.81666666666666,423.9166666666665,503.53333333333507
277,149.5999999999998,334.0500000000004,189.09999999999957,395.3999999999999,432.86666666666827,267.26666666666733
278,93.96666666666573,110.71666666666505,237.88333333333372,705.4333333333329,485.3333333333356,176.43333333333175
279,171.1666666666668,137.25,291.63333333333344,700.6999999999953,396.116666666669,221.1999999999997
280,246.10000000000002,103.43333333333288,249.76666666666637,649.6166666666658,515.1333333333337,230.4333333333339
281,250.81666666666695,42.35000000000031,222.90000000000157,535.7666666666621,606.5000000000006,315.16666666666634
282,329.45000000000016,377.2666666666668,122.5000000000008,516.616666666667,421.23333333333346,306.75000000000017
283,295.0999999999986,282.06666666666854,100.0500000000003,842.9166666666654,277.7166666666684,215.3000000000012
284,251.84999999999968,248.73333333333585,135.58333333333383,892.600000000001,204.53333333333217,78.70000000000016
285,174.86666666666645,308.4833333333333,121.55000000000064,820.1333333333343,182.01666666666654,78.0
286,116.36666666666503,496.0499999999981,104.33333333333269,571.983333333333,90.38333333333168,106.08333333333434
287,70.30000000000007,449.2833333333329,85.6000000000002,544.5000000000041,142.39999999999918,105.80000000000018
288,117.73333333333323,369.13333333333367,83.96666666666658,532.1166666666682,220.4999999999988,339.283333333336
289,123.433333333333,219.5333333333308,87.66666666666629,380.5333333333333,457.0166666666673,481.16666666666674
