Region,Hour,Load_MW,RenewableDirect_MW,RenewableCharge_MW,RenewableSell_MW,Curtailment_MW,GridToLoad_MW,GridCharge_MW,GridPurchase_MW,GridSell_MW,Charge_MW,Discharge_MW,SOC_MWh
RegionA,150,544.3199995499999,544.3199995499999,0.0,0.0,405.6800004500001,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,151,544.3200004500004,544.3200004500004,0.0,0.0,467.8099995499996,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,152,544.3199999999999,544.3199999999999,0.0,0.0,515.49,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,153,544.3199995500003,544.3199995500003,0.0,0.0,545.4600004499997,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,154,544.3200004500001,544.3200004500001,0.0,0.0,555.6799995499999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,155,506.73600000000005,506.73600000000005,0.0,0.0,583.0439999999999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,156,431.81100045,431.81100045,0.0,0.0,627.99899955,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,157,456.29189955,456.29189955,0.0,0.0,555.83810045,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,158,435.26835045000024,435.26835045000024,0.0,0.0,514.7316495499997,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,159,392.607,392.607,0.0,0.0,485.04299999999995,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,160,387.66599955,387.66599955,0.0,0.0,412.33400045,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,161,316.87199999999996,316.87199999999996,0.0,0.0,405.47800000000007,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,162,345.26250000000005,345.26250000000005,0.0,0.0,304.73749999999995,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,163,285.5924995500001,285.5924995500001,0.0,0.0,302.2775004499999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,164,315.23850044999995,315.23850044999995,0.0,0.0,224.9514995500001,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,165,299.90250000000003,299.90250000000003,0.0,0.0,210.3175,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,166,407.80799954999986,407.80799954999986,0.0,0.0,92.19200045000014,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,167,447.87600000000003,447.87600000000003,0.0,0.0,62.343999999999994,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,168,449.64450045,449.64450045,0.0,0.0,90.54549955000005,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,169,530.05049955,530.05049955,0.0,0.0,57.819500449999964,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,170,544.3200004500003,544.3200004500003,0.0,0.0,105.6799995499997,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,171,544.32,544.32,0.0,0.0,178.02999999999997,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,172,544.31999955,544.31999955,0.0,0.0,255.68000044999997,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,173,544.32000045,544.32000045,0.0,0.0,333.32999955,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,174,544.32,544.32,0.0,0.0,405.67999999999995,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,175,544.3200004499998,544.3200004499998,0.0,0.0,467.80999955000016,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,176,544.31999955,544.31999955,0.0,0.0,515.4900004499999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,177,544.3199999999998,544.3199999999998,0.0,0.0,545.4600000000002,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,178,544.31999955,544.31999955,0.0,0.0,555.68000045,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,179,535.8824999999998,535.8824999999998,0.0,0.0,553.8975000000002,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,180,460.66049999999973,460.66049999999973,0.0,0.0,599.1495000000002,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,181,451.23075000000006,451.23075000000006,0.0,0.0,560.8992499999999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,182,429.42149955,429.42149955,0.0,0.0,520.57850045,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,183,403.6486495500001,403.6486495500001,0.0,0.0,474.0013504499999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,184,322.083,322.083,0.0,0.0,477.917,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,185,313.8345004500001,313.8345004500001,0.0,0.0,408.5154995499999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,186,315.07649954999977,315.07649954999977,0.0,0.0,334.92350045000023,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,187,321.50250000000005,321.50250000000005,0.0,0.0,266.36749999999995,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,188,334.17899955,334.17899955,0.0,0.0,206.01100045000004,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,189,358.91099955000004,358.91099955000004,0.0,0.0,151.30900044999998,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,190,377.109,377.109,0.0,0.0,122.89100000000002,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,191,419.93099955,419.93099955,0.0,0.0,90.28900045,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,192,460.5525,460.5525,0.0,0.0,79.63750000000005,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,193,500.526,500.526,0.0,0.0,87.344,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,194,541.4715000000001,541.4715000000001,0.0,0.0,108.5284999999999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,195,544.3200004500001,544.3200004500001,0.0,0.0,178.02999954999996,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,196,544.3200004500001,544.3200004500001,0.0,0.0,255.67999954999993,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,197,544.31999955,544.31999955,0.0,0.0,333.33000044999994,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,198,544.3199995500001,544.3199995500001,0.0,0.0,405.68000044999985,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,199,544.3200004500001,544.3200004500001,0.0,0.0,467.80999954999993,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,200,544.32,544.32,0.0,0.0,515.4899999999999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,201,544.32,544.32,0.0,0.0,545.4599999999999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,202,538.974,538.974,0.0,0.0,561.026,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,203,498.79799955000004,498.79799955000004,0.0,0.0,590.98200045,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,204,510.08399955,510.08399955,0.0,0.0,549.7260004499999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,205,431.12250000000006,431.12250000000006,0.0,0.0,581.0074999999999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,206,412.40880000000016,412.40880000000016,0.0,0.0,537.5911999999998,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,207,417.9195000000001,417.9195000000001,0.0,0.0,459.7304999999999,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,208,325.52955045000004,325.52955045000004,0.0,0.0,474.47044954999996,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,209,309.44700045,309.44700045,0.0,0.0,412.90299955,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,210,315.5625,315.5625,0.0,0.0,334.4375,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,211,324.74250000000006,324.74250000000006,0.0,0.0,263.12749999999994,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,212,337.4055,337.4055,0.0,0.0,202.78450000000004,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,213,313.05150044999993,313.05150044999993,0.0,0.0,197.1684995500001,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,214,364.20300045000005,364.20300045000005,0.0,0.0,135.79699954999995,0.0,0.0,0.0,0.0,0.0,0.0,157.5
RegionA,215,443.1105,443.1105,0.0,0.0,67.10950000000003,0.0,0.0,0.0,0.0,0.0,0.0,157.5
