Region,Hour,Load_MW,RenewableDirect_MW,RenewableCharge_MW,RenewableSell_MW,Curtailment_MW,GridToLoad_MW,GridCharge_MW,GridPurchase_MW,GridSell_MW,Charge_MW,Discharge_MW,SOC_MWh
RegionA,11,506.1015,506.1015,0.0,0.0,583.6785,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,11,531.359999550045,531.359999550045,0.0,0.0,558.420000449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,11,527.8499999999999,527.8499999999999,0.0,0.0,561.9300000000001,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,11,488.7296,488.7296,0.0,180.0,421.05039999999997,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,11,452.5875,452.5875,0.0,220.0,417.1925,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,11,456.552299576709,456.552299576709,0.0,220.0,413.227700423291,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,12,466.47899955004505,466.47899955004505,0.0,0.0,593.3310004499549,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,12,482.38199955004507,482.38199955004507,0.0,0.0,577.4280004499549,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,12,474.416399540046,474.416399540046,0.0,0.0,585.393600459954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,12,452.16,452.16,0.0,180.0,427.64999999999986,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,12,443.684999583375,443.684999583375,0.0,220.0,396.12500041662497,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,12,475.13240042329096,475.13240042329096,0.0,220.0,364.677599576709,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,13,443.66670000000005,443.66670000000005,0.0,0.0,568.4632999999999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,13,443.236049550045,443.236049550045,0.0,0.0,568.893950449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,13,464.811600459954,464.811600459954,0.0,0.0,547.318399540046,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,13,453.54240000000004,453.54240000000004,0.0,180.0,378.58759999999995,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,13,430.681249583375,430.681249583375,0.0,220.0,361.448750416625,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,13,445.86652,445.86652,0.0,220.0,346.2634800000001,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,14,423.08729955004503,423.08729955004503,0.0,0.0,526.912700449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,14,422.43389955004506,422.43389955004506,0.0,0.0,527.566100449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,14,429.90311999999994,429.90311999999994,0.0,0.0,520.09688,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,14,390.131199573376,390.131199573376,0.0,180.0,379.8688004266239,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,14,399.73,399.73,0.0,220.0,330.27,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,14,398.68221,398.68221,0.0,220.0,331.31779000000006,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,15,379.06649999999996,379.06649999999996,0.0,0.0,498.5835,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,15,377.500499550045,377.500499550045,0.0,0.0,500.149500449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,15,386.56422045995396,386.56422045995396,0.0,0.0,491.085779540046,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,15,388.651519573376,388.651519573376,0.0,180.0,308.998480426624,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,15,371.30249958337504,371.30249958337504,0.0,220.0,286.34750041662494,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,15,353.42830000000004,353.42830000000004,0.0,220.0,304.22169999999994,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,16,334.04399955004504,334.04399955004504,0.0,0.0,465.95600044995496,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,16,341.65935,341.65935,0.0,0.0,458.34065,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,16,342.13098045995395,342.13098045995395,0.0,0.0,457.86901954004605,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,16,334.78400000000005,334.78400000000005,0.0,180.0,285.21599999999995,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,16,336.337499583375,336.337499583375,0.0,220.0,243.662500416625,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,16,307.390800423291,307.390800423291,0.0,220.0,272.609199576709,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,17,316.91249955004497,316.91249955004497,0.0,0.0,405.43750044995505,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,17,344.73600044995504,344.73600044995504,0.0,0.0,377.613999550045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,17,368.80499999999995,368.80499999999995,0.0,0.0,353.5450000000001,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,17,308.671999573376,308.671999573376,0.0,180.0,233.678000426624,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,17,343.725,343.725,0.0,220.0,158.625,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,17,331.736700423291,331.736700423291,0.0,220.0,170.61329957670904,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,18,299.443499550045,299.443499550045,0.0,0.0,350.556500449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,18,291.10050044995506,291.10050044995506,0.0,0.0,358.89949955004494,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,18,293.0016,293.0016,0.0,0.0,356.9984,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,18,262.92480000000006,262.92480000000006,0.0,180.0,207.07519999999994,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,18,278.762499583375,278.762499583375,0.0,220.0,151.23750041662498,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,18,310.273700423291,310.273700423291,0.0,220.0,119.72629957670898,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,19,386.49149955004503,386.49149955004503,0.0,0.0,201.37850044995497,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,19,336.973499550045,336.973499550045,0.0,0.0,250.896500449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,19,312.7908,312.7908,0.0,0.0,275.0792,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,19,293.09440042662396,293.09440042662396,0.0,180.0,114.77559957337604,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,19,322.825000416625,322.825000416625,0.0,220.0,45.04499958337499,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,19,271.93240000000003,271.93240000000003,0.0,220.0,95.93759999999997,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,20,330.884999550045,330.884999550045,0.0,0.0,209.30500044995506,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,20,356.076,356.076,0.0,0.0,184.11400000000003,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,20,349.69199954004597,349.69199954004597,0.0,0.0,190.49800045995408,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,20,279.11680042662397,279.11680042662397,0.0,180.0,81.07319957337609,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,20,292.7625,292.7625,0.0,220.0,27.427500000000066,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,20,319.8495,319.8495,0.0,220.0,0.34050000000007685,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,21,376.12350000000004,376.12350000000004,0.0,0.0,134.0965,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,21,375.327,375.327,0.0,0.0,134.89300000000003,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,21,364.595999540046,364.595999540046,0.0,0.0,145.624000459954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,21,307.49440000000004,307.49440000000004,0.0,180.0,22.725599999999986,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,21,309.54999999999995,309.54999999999995,0.0,200.67000000000007,0.0,0.0,0.0,0.0,200.67000000000007,0.0,0.0,
RegionF,21,325.399399576709,325.399399576709,0.0,184.820600423291,0.0,0.0,0.0,0.0,184.820600423291,0.0,0.0,
RegionA,22,388.00349955004503,388.00349955004503,0.0,0.0,111.99650044995497,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,22,423.629999550045,423.629999550045,0.0,0.0,76.370000449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,22,400.51740045995393,400.51740045995393,0.0,0.0,99.48259954004607,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,22,349.82400042662397,349.82400042662397,0.0,150.17599957337603,0.0,0.0,0.0,0.0,150.17599957337603,0.0,0.0,
RegionE,22,361.82500000000005,361.82500000000005,0.0,138.17499999999995,0.0,0.0,0.0,0.0,138.17499999999995,0.0,0.0,
RegionF,22,368.45239957670896,368.45239957670896,0.0,131.54760042329104,0.0,0.0,0.0,0.0,131.54760042329104,0.0,0.0,
RegionA,23,408.92849955004505,408.92849955004505,0.0,0.0,101.29150044995498,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,23,444.7440004499551,444.7440004499551,0.0,0.0,65.47599955004495,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,23,455.66220045995397,455.66220045995397,0.0,0.0,54.55779954004606,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,23,412.64640042662404,412.64640042662404,0.0,97.57359957337599,0.0,0.0,0.0,0.0,97.57359957337599,0.0,0.0,
RegionE,23,405.450000416625,405.450000416625,0.0,104.76999958337501,0.0,0.0,0.0,0.0,104.76999958337501,0.0,0.0,
RegionF,23,391.4902,391.4902,0.0,118.72980000000001,0.0,0.0,0.0,0.0,118.72980000000001,0.0,0.0,
RegionA,24,478.15650044995505,478.15650044995505,0.0,0.0,62.03349955004501,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,24,460.2015,460.2015,0.0,0.0,79.98850000000004,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,24,471.4355999999999,471.4355999999999,0.0,0.0,68.75440000000015,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,24,459.1488,459.1488,0.0,81.04120000000006,0.0,0.0,0.0,0.0,81.04120000000006,0.0,0.0,
RegionE,24,404.9875,404.9875,0.0,135.20250000000004,0.0,0.0,0.0,0.0,135.20250000000004,0.0,0.0,
RegionF,24,451.967600423291,451.967600423291,0.0,88.22239957670905,0.0,0.0,0.0,0.0,88.22239957670905,0.0,0.0,
RegionA,25,495.679499550045,495.679499550045,0.0,0.0,92.19050044995498,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,25,531.359999550045,531.359999550045,0.0,0.0,56.51000044995499,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,25,536.544,536.544,0.0,0.0,51.32600000000002,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,25,479.30879999999996,479.30879999999996,0.0,108.56120000000004,0.0,0.0,0.0,0.0,108.56120000000004,0.0,0.0,
RegionE,25,487.125,487.125,0.0,100.745,0.0,0.0,0.0,0.0,100.745,0.0,0.0,
RegionF,25,490.44859999999994,490.44859999999994,0.0,97.42140000000006,0.0,0.0,0.0,0.0,97.42140000000006,0.0,0.0,
RegionA,26,544.320000449955,544.320000449955,0.0,0.0,105.67999955004495,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,26,531.360000449955,531.360000449955,0.0,0.0,118.63999955004499,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,26,536.544,536.544,0.0,0.0,113.45600000000002,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,26,534.271999573376,534.271999573376,0.0,115.72800042662402,0.0,0.0,0.0,0.0,115.72800042662402,0.0,0.0,
RegionE,26,536.2625,536.2625,0.0,113.73749999999995,0.0,0.0,0.0,0.0,113.73749999999995,0.0,0.0,
RegionF,26,546.9254999999999,546.9254999999999,0.0,103.07450000000006,0.0,0.0,0.0,0.0,103.07450000000006,0.0,0.0,
RegionA,27,544.32,544.32,0.0,0.0,178.02999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,27,531.36,531.36,0.0,0.0,190.99,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,27,536.544,536.544,0.0,0.0,185.80600000000004,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,27,535.667199573376,535.667199573376,0.0,180.0,6.682800426623999,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,27,556.25,556.25,0.0,166.10000000000002,0.0,0.0,0.0,0.0,166.10000000000002,0.0,0.0,
RegionF,27,584.835,584.835,0.0,137.515,0.0,0.0,0.0,0.0,137.515,0.0,0.0,
RegionA,28,544.32,544.32,0.0,0.0,255.67999999999995,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,28,531.36,531.36,0.0,0.0,268.64,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,28,536.5439995400459,536.5439995400459,0.0,0.0,263.4560004599541,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,28,589.5168,589.5168,0.0,180.0,30.48320000000001,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,28,567.500000416625,567.500000416625,0.0,220.0,12.499999583375029,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,28,529.7043000000001,529.7043000000001,0.0,220.0,50.2956999999999,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,29,544.319999550045,544.319999550045,0.0,0.0,333.3300004499549,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,29,531.359999550045,531.359999550045,0.0,0.0,346.29000044995496,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,29,536.544,536.544,0.0,0.0,341.106,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,29,584.051199573376,584.051199573376,0.0,180.0,113.59880042662394,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,29,611.462500416625,611.462500416625,0.0,220.0,46.18749958337503,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,29,610.7429999999999,610.7429999999999,0.0,220.0,46.90700000000004,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,30,544.320000449955,544.320000449955,0.0,0.0,405.67999955004495,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,30,531.359999550045,531.359999550045,0.0,0.0,418.640000449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,30,536.544000459954,536.544000459954,0.0,0.0,413.45599954004604,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,30,594.4832000000001,594.4832000000001,0.0,180.0,175.51679999999988,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,30,603.612499583375,603.612499583375,0.0,220.0,126.38750041662502,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,30,628.3833,628.3833,0.0,220.0,101.61670000000004,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,31,544.3199995500449,544.3199995500449,0.0,0.0,467.81000044995506,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,31,531.36,531.36,0.0,0.0,480.77,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,31,536.5439995400459,536.5439995400459,0.0,0.0,475.5860004599541,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,31,581.145600426624,581.145600426624,0.0,180.0,250.98439957337598,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,31,591.837499583375,591.837499583375,0.0,220.0,200.292500416625,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,31,594.6013,594.6013,0.0,220.0,197.52869999999996,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,32,544.320000449955,544.320000449955,0.0,0.0,515.4899995500449,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,32,531.359999550045,531.359999550045,0.0,0.0,528.4500004499549,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,32,536.544,536.544,0.0,0.0,523.266,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,32,551.36,551.36,0.0,180.0,328.44999999999993,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,32,556.1249995833749,556.1249995833749,0.0,220.0,283.68500041662503,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,32,575.3989,575.3989,0.0,220.0,264.4110999999999,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,33,544.32,544.32,0.0,0.0,545.4599999999999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,33,531.359999550045,531.359999550045,0.0,0.0,558.420000449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,33,536.5439995400459,536.5439995400459,0.0,0.0,553.2360004599541,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,33,578.982399573376,578.982399573376,0.0,180.0,330.79760042662394,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,33,555.95,555.95,0.0,220.0,313.8299999999999,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,33,580.402699576709,580.402699576709,0.0,220.0,289.377300423291,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,34,535.612499550045,535.612499550045,0.0,0.0,564.387500449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,34,531.359999550045,531.359999550045,0.0,0.0,568.640000449955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,34,536.544000459954,536.544000459954,0.0,0.0,563.455999540046,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,34,519.923199573376,519.923199573376,0.0,180.0,400.076800426624,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,34,468.63749958337496,468.63749958337496,0.0,220.0,411.36250041662504,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,34,505.30760042329103,505.30760042329103,0.0,220.0,374.692399576709,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,35,516.429000449955,516.429000449955,0.0,0.0,573.350999550045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,35,517.995,517.995,0.0,0.0,571.785,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,35,524.634600459954,524.634600459954,0.0,0.0,565.145399540046,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,35,508.1472,508.1472,0.0,180.0,401.6328,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,35,497.100000416625,497.100000416625,0.0,220.0,372.679999583375,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,35,487.324400423291,487.324400423291,0.0,220.0,382.4555995767089,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,36,464.1975,464.1975,0.0,0.0,595.6125,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,36,477.36000000000007,477.36000000000007,0.0,0.0,582.4499999999998,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,36,461.89980045995395,461.89980045995395,0.0,0.0,597.910199540046,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,36,436.27135957337606,436.27135957337606,0.0,180.0,443.53864042662394,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,36,435.462499583375,435.462499583375,0.0,220.0,404.34750041662494,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,36,469.90000000000003,469.90000000000003,0.0,220.0,369.90999999999985,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,37,439.10100044995505,439.10100044995505,0.0,0.0,573.028999550045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,37,451.3860004499551,451.3860004499551,0.0,0.0,560.7439995500449,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,37,477.755999540046,477.755999540046,0.0,0.0,534.374000459954,0.0,0.0,0.0,0.0,0.0,0.0,
