Region,Hour,Load_MW,RenewableDirect_MW,RenewableCharge_MW,RenewableSell_MW,Curtailment_MW,GridToLoad_MW,GridCharge_MW,GridPurchase_MW,GridSell_MW,Charge_MW,Discharge_MW,SOC_MWh
RegionD,12,452.16,452.16,0.0,180.0,427.64999999999986,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,12,443.6849995833333,443.6849995833333,0.0,220.0,396.1250004166666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,12,475.13240042333337,475.13240042333337,0.0,220.0,364.6775995766666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,13,443.66670000000005,443.66670000000005,0.0,0.0,568.4632999999999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,13,443.23604955,443.23604955,0.0,0.0,568.8939504499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,13,464.81160045999997,464.81160045999997,0.0,0.0,547.31839954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,13,453.54240000000004,453.54240000000004,0.0,180.0,378.58759999999995,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,13,430.6812495833333,430.6812495833333,0.0,220.0,361.4487504166667,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,13,445.86652000000004,445.86652000000004,0.0,220.0,346.26347999999996,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,14,423.08729955,423.08729955,0.0,0.0,526.91270045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,14,422.43389955000004,422.43389955000004,0.0,0.0,527.56610045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,14,429.90311999999994,429.90311999999994,0.0,0.0,520.09688,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,14,390.1311995733334,390.1311995733334,0.0,180.0,379.86880042666667,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,14,399.73,399.73,0.0,220.0,330.27,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,14,398.68221,398.68221,0.0,220.0,331.31779000000006,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,15,379.06649999999996,379.06649999999996,0.0,0.0,498.5835,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,15,377.50049955000003,377.50049955000003,0.0,0.0,500.14950044999995,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,15,386.56422045999994,386.56422045999994,0.0,0.0,491.08577954000003,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,15,388.65151957333336,388.65151957333336,0.0,180.0,308.9984804266666,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,15,371.3024995833333,371.3024995833333,0.0,220.0,286.34750041666666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,15,353.4283,353.4283,0.0,220.0,304.22170000000006,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,16,334.04399955,334.04399955,0.0,0.0,465.95600045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,16,341.65935,341.65935,0.0,0.0,458.34065,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,16,342.13098046,342.13098046,0.0,0.0,457.86901954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,16,334.78399999999993,334.78399999999993,0.0,180.0,285.21600000000007,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,16,333.4624995833333,333.4624995833333,0.0,220.0,246.53750041666672,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,16,310.3118004233333,310.3118004233333,0.0,220.0,269.6881995766667,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,17,316.91249955,316.91249955,0.0,0.0,405.43750045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,17,344.73600045000006,344.73600045000006,0.0,0.0,377.61399954999996,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,17,368.80499999999995,368.80499999999995,0.0,0.0,353.5450000000001,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,17,308.6719995733333,308.6719995733333,0.0,180.0,233.6780004266667,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,17,333.65000000000003,333.65000000000003,0.0,220.0,168.7,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,17,341.97290042333333,341.97290042333333,0.0,220.0,160.3770995766667,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,18,299.44349955,299.44349955,0.0,0.0,350.55650045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,18,291.10050045,291.10050045,0.0,0.0,358.89949955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,18,293.0016,293.0016,0.0,0.0,356.9984,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,18,262.92480000000006,262.92480000000006,0.0,180.0,207.07519999999994,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,18,268.6874995833333,268.6874995833333,0.0,220.0,161.3125004166667,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,18,320.50990042333336,320.50990042333336,0.0,220.0,109.49009957666664,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,19,386.49149954999996,386.49149954999996,0.0,0.0,201.37850045000005,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,19,336.97349955000004,336.97349955000004,0.0,0.0,250.89650044999996,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,19,312.7908,312.7908,0.0,0.0,275.0792,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,19,293.0944004266667,293.0944004266667,0.0,180.0,114.7755995733333,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,19,305.52500041666667,305.52500041666667,0.0,220.0,62.34499958333333,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,19,277.2664,277.2664,0.0,220.0,90.60360000000003,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,20,330.88499955000003,330.88499955000003,0.0,0.0,209.30500045000002,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,20,356.076,356.076,0.0,0.0,184.11400000000003,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,20,349.69199954,349.69199954,0.0,0.0,190.49800046000007,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,20,279.11680042666666,279.11680042666666,0.0,180.0,81.0731995733334,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,20,255.76250000000002,255.76250000000002,0.0,220.0,64.42750000000001,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,20,329.75550000000004,329.75550000000004,0.0,210.4345,0.0,0.0,0.0,0.0,210.4345,0.0,0.0,
RegionA,21,376.12350000000004,376.12350000000004,0.0,0.0,134.0965,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,21,375.327,375.327,0.0,0.0,134.89300000000003,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,21,364.59599954,364.59599954,0.0,0.0,145.62400046000005,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,21,307.49440000000004,307.49440000000004,0.0,180.0,22.725599999999986,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,21,241.07999999999998,241.07999999999998,0.0,220.0,49.14000000000004,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,21,369.26477624333336,369.26477624333336,0.0,140.95522375666667,0.0,0.0,0.0,0.0,140.95522375666667,0.0,0.0,
RegionA,22,388.00349954999996,388.00349954999996,0.0,0.0,111.99650045000004,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,22,423.62999955,423.62999955,0.0,0.0,76.37000045000002,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,22,400.51740046,400.51740046,0.0,0.0,99.48259954000002,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,22,322.17600042666663,322.17600042666663,0.0,177.82399957333337,0.0,0.0,0.0,0.0,177.82399957333337,0.0,0.0,
RegionE,22,299.0375,299.0375,0.0,200.96249999999998,0.0,0.0,0.0,0.0,200.96249999999998,0.0,0.0,
RegionF,22,428.32019957666665,428.32019957666665,0.0,71.67980042333335,0.0,0.0,0.0,0.0,71.67980042333335,0.0,0.0,
RegionA,23,408.92849954999997,408.92849954999997,0.0,0.0,101.29150045000006,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,23,444.7440004500001,444.7440004500001,0.0,0.0,65.47599954999993,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,23,455.66220045999995,455.66220045999995,0.0,0.0,54.557799540000076,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,23,370.9286404266666,370.9286404266666,0.0,139.2913595733334,0.0,0.0,0.0,0.0,139.2913595733334,0.0,0.0,
RegionE,23,358.77833375,358.77833375,0.0,151.44166625000003,0.0,0.0,0.0,0.0,151.44166625000003,0.0,0.0,
RegionF,23,407.7068299999999,407.7068299999999,0.0,102.51317000000012,0.0,0.0,0.0,0.0,102.51317000000012,0.0,0.0,
RegionA,24,478.15650045,478.15650045,0.0,0.0,62.033499550000045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,24,460.2015,460.2015,0.0,0.0,79.98850000000004,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,24,471.4355999999999,471.4355999999999,0.0,0.0,68.75440000000015,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,24,394.00192,394.00192,0.0,146.18808000000007,0.0,0.0,0.0,0.0,146.18808000000007,0.0,0.0,
RegionE,24,344.4375,344.4375,0.0,195.75250000000005,0.0,0.0,0.0,0.0,195.75250000000005,0.0,0.0,
RegionF,24,435.53634042333334,435.53634042333334,0.0,104.65365957666671,0.0,0.0,0.0,0.0,104.65365957666671,0.0,0.0,
RegionA,25,495.67949955000006,495.67949955000006,0.0,0.0,92.19050044999994,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,25,531.35999955,531.35999955,0.0,0.0,56.51000045000001,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,25,536.544,536.544,0.0,0.0,51.32600000000002,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,25,424.84906666666666,424.84906666666666,0.0,163.02093333333335,0.0,0.0,0.0,0.0,163.02093333333335,0.0,0.0,
RegionE,25,403.495,403.495,0.0,184.375,0.0,0.0,0.0,0.0,184.375,0.0,0.0,
RegionF,25,475.28818666666666,475.28818666666666,0.0,112.58181333333334,0.0,0.0,0.0,0.0,112.58181333333334,0.0,0.0,
RegionA,26,544.3200004500001,544.3200004500001,0.0,0.0,105.67999954999993,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,26,531.36000045,531.36000045,0.0,0.0,118.63999954999997,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,26,536.544,536.544,0.0,0.0,113.45600000000002,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,26,471.95946624,471.95946624,0.0,178.04053376000002,0.0,0.0,0.0,0.0,178.04053376000002,0.0,0.0,
RegionE,26,484.58750000000003,484.58750000000003,0.0,165.41249999999997,0.0,0.0,0.0,0.0,165.41249999999997,0.0,0.0,
RegionF,26,457.0797733333334,457.0797733333334,0.0,192.92022666666662,0.0,0.0,0.0,0.0,192.92022666666662,0.0,0.0,
RegionA,27,544.32,544.32,0.0,0.0,178.02999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,27,531.36,531.36,0.0,0.0,190.99,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,27,536.5439999999999,536.5439999999999,0.0,0.0,185.80600000000015,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,27,439.74399957333327,439.74399957333327,0.0,180.0,102.60600042666675,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,27,495.55,495.55,0.0,220.0,6.800000000000011,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,27,514.71703,514.71703,0.0,207.63297,0.0,0.0,0.0,0.0,207.63297,0.0,0.0,
RegionA,28,544.32,544.32,0.0,0.0,255.67999999999995,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,28,531.36,531.36,0.0,0.0,268.64,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,28,536.5439995399998,536.5439995399998,0.0,0.0,263.45600046000015,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,28,447.8976,447.8976,0.0,180.0,172.1024,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,28,537.67958375,537.67958375,0.0,220.0,42.320416249999994,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,28,514.4168866666666,514.4168866666666,0.0,220.0,65.58311333333336,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,29,544.31999955,544.31999955,0.0,0.0,333.33000044999994,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,29,531.3599995500001,531.3599995500001,0.0,0.0,346.29000044999987,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,29,536.544,536.544,0.0,0.0,341.106,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,29,686.1026129066666,686.1026129066666,0.0,180.0,11.547387093333327,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,29,543.67708375,543.67708375,0.0,220.0,113.97291625000003,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,29,643.7291333333334,643.7291333333334,0.0,220.0,13.920866666666598,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,30,544.3200004500001,544.3200004500001,0.0,0.0,405.67999954999993,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,30,531.3599995500001,531.3599995500001,0.0,0.0,418.6400004499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,30,536.54400046,536.54400046,0.0,0.0,413.45599954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,30,658.2818133333334,658.2818133333334,0.0,180.0,111.71818666666661,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,30,678.1437495833334,678.1437495833334,0.0,220.0,51.856250416666626,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,30,685.5862166666667,685.5862166666667,0.0,220.0,44.4137833333333,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,31,544.31999955,544.31999955,0.0,0.0,467.81000044999996,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,31,531.36,531.36,0.0,0.0,480.77,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,31,536.54399954,536.54399954,0.0,0.0,475.58600046000004,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,31,639.2029870933334,639.2029870933334,0.0,180.0,192.92701290666662,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,31,659.0774995833334,659.0774995833334,0.0,220.0,133.0525004166666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,31,680.8567366666666,680.8567366666666,0.0,220.0,111.27326333333338,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,32,544.3200004500001,544.3200004500001,0.0,0.0,515.4899995499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,32,531.35999955,531.35999955,0.0,0.0,528.45000045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,32,536.544,536.544,0.0,0.0,523.266,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,32,616.5077333333334,616.5077333333334,0.0,180.0,263.3022666666666,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,32,636.3874995833334,636.3874995833334,0.0,220.0,203.4225004166666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,32,639.7785866666667,639.7785866666667,0.0,220.0,200.03141333333326,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,33,544.3199999999999,544.3199999999999,0.0,0.0,545.46,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,33,531.3599995500001,531.3599995500001,0.0,0.0,558.4200004499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,33,536.54399954,536.54399954,0.0,0.0,553.23600046,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,33,604.6745595733332,604.6745595733332,0.0,180.0,305.10544042666675,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,33,634.9220833333333,634.9220833333333,0.0,220.0,234.8579166666667,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,33,619.4154062433335,619.4154062433335,0.0,220.0,250.36459375666652,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,34,535.6124995499999,535.6124995499999,0.0,0.0,564.3875004500001,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,34,531.3599995500001,531.3599995500001,0.0,0.0,568.6400004499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,34,536.54400046,536.54400046,0.0,0.0,563.45599954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,34,531.0370129066666,531.0370129066666,0.0,180.0,388.96298709333337,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,34,507.65708291666664,507.65708291666664,0.0,220.0,372.3429170833333,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,34,516.3058004233334,516.3058004233334,0.0,220.0,363.6941995766666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,35,516.4290004500001,516.4290004500001,0.0,0.0,573.3509995499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,35,517.9950000000001,517.9950000000001,0.0,0.0,571.7849999999999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,35,524.63460046,524.63460046,0.0,0.0,565.14539954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,35,508.1471999999999,508.1471999999999,0.0,180.0,401.6328000000001,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,35,498.97500041666666,498.97500041666666,0.0,220.0,370.80499958333326,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,35,487.3244004233334,487.3244004233334,0.0,220.0,382.4555995766666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,36,464.1975,464.1975,0.0,0.0,595.6125,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,36,477.36000000000007,477.36000000000007,0.0,0.0,582.4499999999998,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,36,461.89980046,461.89980046,0.0,0.0,597.9101995399999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,36,436.2713595733333,436.2713595733333,0.0,180.0,443.5386404266667,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,36,436.4312495833334,436.4312495833334,0.0,220.0,403.37875041666655,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,36,469.9000000000001,469.9000000000001,0.0,220.0,369.90999999999985,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,37,439.10100045,439.10100045,0.0,0.0,573.02899955,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,37,451.38600045000004,451.38600045000004,0.0,0.0,560.7439995499999,0.0,0.0,0.0,0.0,0.0,0.0,
