Region,Hour,Load_MW,RenewableDirect_MW,RenewableCharge_MW,RenewableSell_MW,Curtailment_MW,GridToLoad_MW,GridCharge_MW,GridPurchase_MW,GridSell_MW,Charge_MW,Discharge_MW,SOC_MWh
RegionC,12,474.41639954,474.41639954,0.0,0.0,585.39360046,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,12,452.16,452.16,0.0,180.0,427.64999999999986,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,12,443.6849995833333,443.6849995833333,0.0,220.0,396.1250004166666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,12,475.13240042333337,475.13240042333337,0.0,220.0,364.6775995766666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,13,443.66670000000005,443.66670000000005,0.0,0.0,568.4632999999999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,13,443.23604955,443.23604955,0.0,0.0,568.8939504499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,13,464.81160045999997,464.81160045999997,0.0,0.0,547.31839954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,13,453.54240000000004,453.54240000000004,0.0,180.0,378.58759999999995,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,13,430.6812495833333,430.6812495833333,0.0,220.0,361.4487504166667,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,13,445.86652000000004,445.86652000000004,0.0,220.0,346.26347999999996,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,14,423.08729955,423.08729955,0.0,0.0,526.91270045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,14,422.43389955000004,422.43389955000004,0.0,0.0,527.56610045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,14,429.90311999999994,429.90311999999994,0.0,0.0,520.09688,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,14,390.1311995733334,390.1311995733334,0.0,180.0,379.86880042666667,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,14,399.73,399.73,0.0,220.0,330.27,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,14,398.68221,398.68221,0.0,220.0,331.31779000000006,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,15,379.06649999999996,379.06649999999996,0.0,0.0,498.5835,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,15,377.50049955000003,377.50049955000003,0.0,0.0,500.14950044999995,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,15,386.56422045999994,386.56422045999994,0.0,0.0,491.08577954000003,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,15,388.65151957333336,388.65151957333336,0.0,180.0,308.9984804266666,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,15,371.3024995833333,371.3024995833333,0.0,220.0,286.34750041666666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,15,353.4283,353.4283,0.0,220.0,304.22170000000006,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,16,334.04399955,334.04399955,0.0,0.0,465.95600045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,16,341.65935,341.65935,0.0,0.0,458.34065,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,16,342.13098046,342.13098046,0.0,0.0,457.86901954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,16,334.78399999999993,334.78399999999993,0.0,180.0,285.21600000000007,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,16,333.4624995833333,333.4624995833333,0.0,220.0,246.53750041666672,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,16,310.3118004233333,310.3118004233333,0.0,220.0,269.6881995766667,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,17,316.91249955,316.91249955,0.0,0.0,405.43750045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,17,347.43600045000005,347.43600045000005,0.0,0.0,374.91399954999997,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,17,366.04499999999996,366.04499999999996,0.0,0.0,356.30500000000006,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,17,308.6719995733333,308.6719995733333,0.0,180.0,233.6780004266667,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,17,333.65000000000003,333.65000000000003,0.0,220.0,168.7,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,17,341.97290042333333,341.97290042333333,0.0,220.0,160.3770995766667,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,18,299.44349955,299.44349955,0.0,0.0,350.55650045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,18,298.98450045000004,298.98450045000004,0.0,0.0,351.01549954999996,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,18,290.2416,290.2416,0.0,0.0,359.7584,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,18,262.92480000000006,262.92480000000006,0.0,180.0,207.07519999999994,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,18,268.6874995833333,268.6874995833333,0.0,220.0,161.3125004166667,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,18,315.6331004233333,315.6331004233333,0.0,220.0,114.3668995766667,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,19,404.85149955,404.85149955,0.0,0.0,183.01850044999998,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,19,337.72949955000007,337.72949955000007,0.0,0.0,250.14050044999993,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,19,310.0308,310.0308,0.0,0.0,277.8392,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,19,274.40640042666666,274.40640042666666,0.0,180.0,133.46359957333334,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,19,308.15000041666667,308.15000041666667,0.0,220.0,59.71999958333333,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,19,274.2946,274.2946,0.0,220.0,93.5754,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,20,354.64499955,354.64499955,0.0,0.0,185.54500045000003,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,20,389.0160000000001,389.0160000000001,0.0,0.0,151.17399999999998,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,20,346.93199954,346.93199954,0.0,0.0,193.25800046000006,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,20,227.71200042666663,227.71200042666663,0.0,180.0,132.47799957333342,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,20,275.7875,275.7875,0.0,220.0,44.40250000000003,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,20,299.3517,299.3517,0.0,220.0,20.83830000000006,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,21,399.8835000000001,399.8835000000001,0.0,0.0,110.33649999999994,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,21,413.046,413.046,0.0,0.0,97.17400000000004,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,21,360.17999954,360.17999954,0.0,0.0,150.04000046000004,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,21,279.1488,279.1488,0.0,180.0,51.07120000000003,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,21,245.78624999999994,245.78624999999994,0.0,220.0,44.43375000000009,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,21,242.79351957666668,242.79351957666668,0.0,220.0,47.42648042333337,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,22,410.99399955,410.99399955,0.0,0.0,89.00600044999999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,22,458.87399955,458.87399955,0.0,0.0,41.12600044999999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,22,393.27700046,393.27700046,0.0,0.0,106.72299953999999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,22,311.99573376,311.99573376,0.0,180.0,8.004266239999993,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,22,293.9375,293.9375,0.0,206.0625,0.0,0.0,0.0,0.0,206.0625,0.0,0.0,
RegionF,22,288.36111957666674,288.36111957666674,0.0,211.63888042333326,0.0,0.0,0.0,0.0,211.63888042333326,0.0,0.0,
RegionA,23,422.37449955000005,422.37449955000005,0.0,0.0,87.84550044999997,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,23,468.6115504500001,468.6115504500001,0.0,0.0,41.60844954999993,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,23,452.21220045999996,452.21220045999996,0.0,0.0,58.007799540000065,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,23,354.9085870933333,354.9085870933333,0.0,155.3114129066667,0.0,0.0,0.0,0.0,155.3114129066667,0.0,0.0,
RegionE,23,358.77833375,358.77833375,0.0,151.44166625000003,0.0,0.0,0.0,0.0,151.44166625000003,0.0,0.0,
RegionF,23,306.37606999999997,306.37606999999997,0.0,203.84393000000006,0.0,0.0,0.0,0.0,203.84393000000006,0.0,0.0,
RegionA,24,498.67650045,498.67650045,0.0,0.0,41.51349955000006,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,24,491.06249999999994,491.06249999999994,0.0,0.0,49.12750000000011,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,24,467.9855999999999,467.9855999999999,0.0,0.0,72.20440000000013,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,24,390.9661866666666,390.9661866666666,0.0,149.22381333333345,0.0,0.0,0.0,0.0,149.22381333333345,0.0,0.0,
RegionE,24,344.4375,344.4375,0.0,195.75250000000005,0.0,0.0,0.0,0.0,195.75250000000005,0.0,0.0,
RegionF,24,341.39589709,341.39589709,0.0,198.79410291000005,0.0,0.0,0.0,0.0,198.79410291000005,0.0,0.0,
RegionA,25,516.19949955,516.19949955,0.0,0.0,71.67050044999996,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,25,551.93579955,551.93579955,0.0,0.0,35.93420045000005,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,25,540.0767999999999,540.0767999999999,0.0,0.0,47.79320000000007,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,25,415.51018666666664,415.51018666666664,0.0,172.35981333333336,0.0,0.0,0.0,0.0,172.35981333333336,0.0,0.0,
RegionE,25,403.495,403.495,0.0,184.375,0.0,0.0,0.0,0.0,184.375,0.0,0.0,
RegionF,25,418.09416,418.09416,0.0,169.77584000000002,0.0,0.0,0.0,0.0,169.77584000000002,0.0,0.0,
RegionA,26,564.84000045,564.84000045,0.0,0.0,85.15999954999995,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,26,549.6052504500001,549.6052504500001,0.0,0.0,100.39474954999991,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,26,557.1887999999999,557.1887999999999,0.0,0.0,92.8112000000001,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,26,469.04106624,469.04106624,0.0,180.0,0.9589337599999794,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,26,483.33750000000003,483.33750000000003,0.0,166.66249999999997,0.0,0.0,0.0,0.0,166.66249999999997,0.0,0.0,
RegionF,26,433.6711333333334,433.6711333333334,0.0,216.3288666666666,0.0,0.0,0.0,0.0,216.3288666666666,0.0,0.0,
RegionA,27,564.84,564.84,0.0,0.0,157.51,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,27,550.0980000000001,550.0980000000001,0.0,0.0,172.25199999999995,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,27,558.7343999999999,558.7343999999999,0.0,0.0,163.6156000000001,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,27,455.0719995733333,455.0719995733333,0.0,180.0,87.27800042666672,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,27,490.17500000000007,490.17500000000007,0.0,220.0,12.174999999999955,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,27,444.70320000000004,444.70320000000004,0.0,220.0,57.646799999999985,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,28,564.84,564.84,0.0,0.0,235.15999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,28,545.2866,545.2866,0.0,0.0,254.71339999999998,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,28,558.8171995399999,558.8171995399999,0.0,0.0,241.18280046000007,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,28,502.18325333333325,502.18325333333325,0.0,180.0,117.81674666666675,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,28,556.98458375,556.98458375,0.0,220.0,23.015416250000044,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,28,499.24038666666667,499.24038666666667,0.0,220.0,80.75961333333333,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,29,547.39799955,547.39799955,0.0,0.0,330.25200044999997,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,29,534.3029995500001,534.3029995500001,0.0,0.0,343.3470004499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,29,558.8172,558.8172,0.0,0.0,318.8328,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,29,456.80639957333335,456.80639957333335,0.0,180.0,240.84360042666663,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,29,547.28208375,547.28208375,0.0,220.0,110.36791625000001,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,29,643.4836,643.4836,0.0,220.0,14.166399999999953,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,30,544.3200004500001,544.3200004500001,0.0,0.0,405.67999954999993,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,30,532.3162495500001,532.3162495500001,0.0,0.0,417.68375044999993,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,30,558.81720046,558.81720046,0.0,0.0,391.18279954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,30,662.1883733333333,662.1883733333333,0.0,180.0,107.81162666666671,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,30,677.0604162500001,677.0604162500001,0.0,220.0,52.93958374999988,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,30,685.4592166666667,685.4592166666667,0.0,220.0,44.54078333333325,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,31,544.31999955,544.31999955,0.0,0.0,467.81000044999996,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,31,531.36,531.36,0.0,0.0,480.77,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,31,558.20999954,558.20999954,0.0,0.0,453.92000046,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,31,660.2094937600001,660.2094937600001,0.0,180.0,171.9205062399999,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,31,658.9524995833334,658.9524995833334,0.0,220.0,133.1775004166666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,31,680.7297366666667,680.7297366666667,0.0,220.0,111.40026333333333,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,32,544.3200004500001,544.3200004500001,0.0,0.0,515.4899995499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,32,531.35999955,531.35999955,0.0,0.0,528.45000045,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,32,541.3868799999999,541.3868799999999,0.0,0.0,518.42312,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,32,652.3170133333334,652.3170133333334,0.0,180.0,227.49298666666652,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,32,637.6624995833333,637.6624995833333,0.0,220.0,202.14750041666662,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,32,639.3552533333334,639.3552533333334,0.0,220.0,200.45474666666655,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,33,544.3199999999999,544.3199999999999,0.0,0.0,545.46,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,33,531.3599995500001,531.3599995500001,0.0,0.0,558.4200004499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,33,536.54399954,536.54399954,0.0,0.0,553.23600046,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,33,654.9947729066666,654.9947729066666,0.0,180.0,254.78522709333333,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,33,636.3658333333333,636.3658333333333,0.0,220.0,233.4141666666667,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,33,618.5772062433334,618.5772062433334,0.0,220.0,251.20279375666655,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,34,535.6124995499999,535.6124995499999,0.0,0.0,564.3875004500001,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,34,531.3599995500001,531.3599995500001,0.0,0.0,568.6400004499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,34,536.54400046,536.54400046,0.0,0.0,563.45599954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,34,543.9743995733334,543.9743995733334,0.0,180.0,376.02560042666664,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,34,507.65708291666664,507.65708291666664,0.0,220.0,372.3429170833333,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,34,516.3058004233334,516.3058004233334,0.0,220.0,363.6941995766666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,35,516.4290004500001,516.4290004500001,0.0,0.0,573.3509995499999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,35,517.9950000000001,517.9950000000001,0.0,0.0,571.7849999999999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,35,524.63460046,524.63460046,0.0,0.0,565.14539954,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,35,529.7314133333332,529.7314133333332,0.0,180.0,380.0485866666668,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,35,498.97500041666666,498.97500041666666,0.0,220.0,370.80499958333326,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,35,487.3244004233334,487.3244004233334,0.0,220.0,382.4555995766666,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,36,464.1975,464.1975,0.0,0.0,595.6125,0.0,0.0,0.0,0.0,0.0,0.0,
RegionB,36,477.36000000000007,477.36000000000007,0.0,0.0,582.4499999999998,0.0,0.0,0.0,0.0,0.0,0.0,
RegionC,36,461.89980046,461.89980046,0.0,0.0,597.9101995399999,0.0,0.0,0.0,0.0,0.0,0.0,
RegionD,36,436.6041595733334,436.6041595733334,0.0,180.0,443.20584042666655,0.0,0.0,0.0,180.0,0.0,0.0,
RegionE,36,436.4312495833334,436.4312495833334,0.0,220.0,403.37875041666655,0.0,0.0,0.0,220.0,0.0,0.0,
RegionF,36,469.9000000000001,469.9000000000001,0.0,220.0,369.90999999999985,0.0,0.0,0.0,220.0,0.0,0.0,
RegionA,37,439.10100045,439.10100045,0.0,0.0,573.02899955,0.0,0.0,0.0,0.0,0.0,0.0,
